,Immatriculation,date_time,etat,caserne,post_code_resultat
0,AR_11_MENI,2015-01-22 14:00:00,0.0,MENI,75003
1,AR_11_MENI,2015-01-22 15:00:00,0.0,MENI,75003
2,AR_11_MENI,2015-01-22 16:00:00,0.5547222222222222,MENI,75003
3,AR_11_MENI,2015-01-22 17:00:00,0.9969444444444444,MENI,75003
4,AR_11_MENI,2015-01-22 18:00:00,0.7680555555555556,MENI,75003
5,AR_11_MENI,2015-01-22 19:00:00,0.0,MENI,75003
6,AR_11_MENI,2015-01-22 20:00:00,0.7913888888888889,MENI,75003
7,AR_11_MENI,2015-01-22 21:00:00,1.0,MENI,75003
8,AR_11_MENI,2015-01-22 22:00:00,0.8311111111111111,MENI,75003
9,AR_11_MENI,2015-01-22 23:00:00,0.0,MENI,75003
10,AR_11_MENI,2015-01-23 00:00:00,0.0,MENI,75003
11,AR_11_MENI,2015-01-23 01:00:00,0.0,MENI,75003
12,AR_11_MENI,2015-01-23 02:00:00,0.0,MENI,75003
13,AR_11_MENI,2015-01-23 03:00:00,0.0,MENI,75003
14,AR_11_MENI,2015-01-23 04:00:00,0.0,MENI,75003
15,AR_11_MENI,2015-01-23 05:00:00,0.0,MENI,75003
16,AR_11_MENI,2015-01-23 06:00:00,0.0,MENI,75003
17,AR_11_MENI,2015-01-23 07:00:00,0.0,MENI,75003
18,AR_11_MENI,2015-01-23 08:00:00,0.0,MENI,75003
19,AR_11_MENI,2015-01-23 09:00:00,0.0,MENI,75003
20,AR_11_MENI,2015-01-23 10:00:00,0.0,MENI,75003
21,AR_11_MENI,2015-01-23 11:00:00,0.0,MENI,75003
22,AR_11_MENI,2015-01-23 12:00:00,0.0,MENI,75003
23,AR_11_MENI,2015-01-23 13:00:00,0.0,MENI,75003
24,AR_11_MENI,2015-01-23 14:00:00,0.0,MENI,75003
25,AR_11_MENI,2015-01-23 15:00:00,0.0,MENI,75003
26,AR_11_MENI,2015-01-23 16:00:00,0.0,MENI,75003
27,AR_11_MENI,2015-01-23 17:00:00,0.0,MENI,75003
28,AR_11_MENI,2015-01-23 18:00:00,0.0,MENI,75003
29,AR_11_MENI,2015-01-23 19:00:00,0.0,MENI,75003
30,AR_11_MENI,2015-01-23 20:00:00,0.0,MENI,75003
31,AR_11_MENI,2015-01-23 21:00:00,0.0,MENI,75003
32,AR_11_MENI,2015-01-23 22:00:00,0.0,MENI,75003
33,AR_11_MENI,2015-01-23 23:00:00,0.0,MENI,75003
34,AR_11_MENI,2015-01-24 00:00:00,0.9144444444444444,MENI,75003
35,AR_11_MENI,2015-01-24 01:00:00,1.0,MENI,75003
36,AR_11_MENI,2015-01-24 02:00:00,1.0,MENI,75003
37,AR_11_MENI,2015-01-24 03:00:00,1.0,MENI,75003
38,AR_11_MENI,2015-01-24 04:00:00,1.0,MENI,75003
39,AR_11_MENI,2015-01-24 05:00:00,1.0,MENI,75003
40,AR_11_MENI,2015-01-24 06:00:00,1.0,MENI,75003
41,AR_11_MENI,2015-01-24 07:00:00,1.0,MENI,75003
42,AR_11_MENI,2015-01-24 08:00:00,1.0,MENI,75003
43,AR_11_MENI,2015-01-24 09:00:00,1.0,MENI,75003
44,AR_11_MENI,2015-01-24 10:00:00,0.765,MENI,75003
45,AR_11_MENI,2015-01-24 11:00:00,0.0,MENI,75003
46,AR_11_MENI,2015-01-24 12:00:00,0.8216666666666667,MENI,75003
47,AR_11_MENI,2015-01-24 13:00:00,0.6647222222222222,MENI,75003
48,AR_11_MENI,2015-01-24 14:00:00,0.09722222222222222,MENI,75003
49,AR_11_MENI,2015-01-24 15:00:00,1.0,MENI,75003
50,AR_11_MENI,2015-01-24 16:00:00,1.0,MENI,75003
51,AR_11_MENI,2015-01-24 17:00:00,1.0,MENI,75003
52,AR_11_MENI,2015-01-24 18:00:00,1.0,MENI,75003
53,AR_11_MENI,2015-01-24 19:00:00,0.8688888888888889,MENI,75003
54,AR_11_MENI,2015-01-24 20:00:00,0.0,MENI,75003
55,AR_11_MENI,2015-01-24 21:00:00,0.0,MENI,75003
56,AR_11_MENI,2015-01-24 22:00:00,0.0,MENI,75003
57,AR_11_MENI,2015-01-24 23:00:00,0.0033333333333333335,MENI,75003
58,AR_11_MENI,2015-01-25 00:00:00,0.9527777777777777,MENI,75003
59,AR_11_MENI,2015-01-25 01:00:00,0.0,MENI,75003
60,AR_11_MENI,2015-01-25 02:00:00,0.0,MENI,75003
61,AR_11_MENI,2015-01-25 03:00:00,0.0,MENI,75003
62,AR_11_MENI,2015-01-25 04:00:00,0.0,MENI,75003
63,AR_11_MENI,2015-01-25 05:00:00,0.0,MENI,75003
64,AR_11_MENI,2015-01-25 06:00:00,0.0,MENI,75003
65,AR_11_MENI,2015-01-25 07:00:00,0.0,MENI,75003
66,AR_11_MENI,2015-01-25 08:00:00,0.0,MENI,75003
67,AR_11_MENI,2015-01-25 09:00:00,0.0,MENI,75003
68,AR_11_MENI,2015-01-25 10:00:00,0.0,MENI,75003
69,AR_11_MENI,2015-01-25 11:00:00,0.0,MENI,75003
70,AR_11_MENI,2015-01-25 12:00:00,0.0,MENI,75003
71,AR_11_MENI,2015-01-25 13:00:00,0.00038654812524159255,MENI,75003
72,AR_12_MTRL,2015-01-22 14:00:00,0.0,MTRL,75001
73,AR_12_MTRL,2015-01-22 15:00:00,0.1686111111111111,MTRL,75001
74,AR_12_MTRL,2015-01-22 16:00:00,1.0,MTRL,75001
75,AR_12_MTRL,2015-01-22 17:00:00,0.20444444444444446,MTRL,75001
76,AR_12_MTRL,2015-01-22 18:00:00,0.6755555555555556,MTRL,75001
77,AR_12_MTRL,2015-01-22 19:00:00,1.0,MTRL,75001
78,AR_12_MTRL,2015-01-22 20:00:00,1.0,MTRL,75001
79,AR_12_MTRL,2015-01-22 21:00:00,1.0,MTRL,75001
80,AR_12_MTRL,2015-01-22 22:00:00,1.0,MTRL,75001
81,AR_12_MTRL,2015-01-22 23:00:00,0.8380555555555556,MTRL,75001
82,AR_12_MTRL,2015-01-23 00:00:00,0.0,MTRL,75001
83,AR_12_MTRL,2015-01-23 01:00:00,0.0,MTRL,75001
84,AR_12_MTRL,2015-01-23 02:00:00,0.0,MTRL,75001
85,AR_12_MTRL,2015-01-23 03:00:00,0.0,MTRL,75001
86,AR_12_MTRL,2015-01-23 04:00:00,0.1597222222222222,MTRL,75001
87,AR_12_MTRL,2015-01-23 05:00:00,0.0,MTRL,75001
88,AR_12_MTRL,2015-01-23 06:00:00,0.25527777777777777,MTRL,75001
89,AR_12_MTRL,2015-01-23 07:00:00,1.0,MTRL,75001
90,AR_12_MTRL,2015-01-23 08:00:00,1.0,MTRL,75001
91,AR_12_MTRL,2015-01-23 09:00:00,1.0,MTRL,75001
92,AR_12_MTRL,2015-01-23 10:00:00,1.0,MTRL,75001
93,AR_12_MTRL,2015-01-23 11:00:00,1.0,MTRL,75001
94,AR_12_MTRL,2015-01-23 12:00:00,1.0,MTRL,75001
95,AR_12_MTRL,2015-01-23 13:00:00,1.0,MTRL,75001
96,AR_12_MTRL,2015-01-23 14:00:00,1.0,MTRL,75001
97,AR_12_MTRL,2015-01-23 15:00:00,1.0,MTRL,75001
98,AR_12_MTRL,2015-01-23 16:00:00,1.0,MTRL,75001
99,AR_12_MTRL,2015-01-23 17:00:00,1.0,MTRL,75001
100,AR_12_MTRL,2015-01-23 18:00:00,0.7980555555555555,MTRL,75001
101,AR_12_MTRL,2015-01-23 19:00:00,0.0,MTRL,75001
102,AR_12_MTRL,2015-01-23 20:00:00,0.0,MTRL,75001
103,AR_12_MTRL,2015-01-23 21:00:00,0.0,MTRL,75001
104,AR_12_MTRL,2015-01-23 22:00:00,0.0,MTRL,75001
105,AR_12_MTRL,2015-01-23 23:00:00,0.7747222222222222,MTRL,75001
106,AR_12_MTRL,2015-01-24 00:00:00,1.0,MTRL,75001
107,AR_12_MTRL,2015-01-24 01:00:00,1.0,MTRL,75001
108,AR_12_MTRL,2015-01-24 02:00:00,1.0,MTRL,75001
109,AR_12_MTRL,2015-01-24 03:00:00,1.0,MTRL,75001
110,AR_12_MTRL,2015-01-24 04:00:00,1.0,MTRL,75001
111,AR_12_MTRL,2015-01-24 05:00:00,1.0,MTRL,75001
112,AR_12_MTRL,2015-01-24 06:00:00,1.0,MTRL,75001
113,AR_12_MTRL,2015-01-24 07:00:00,0.7905555555555556,MTRL,75001
114,AR_12_MTRL,2015-01-24 08:00:00,0.0,MTRL,75001
115,AR_12_MTRL,2015-01-24 09:00:00,0.6141666666666666,MTRL,75001
116,AR_12_MTRL,2015-01-24 10:00:00,0.7188888888888889,MTRL,75001
117,AR_12_MTRL,2015-01-24 11:00:00,0.1922222222222222,MTRL,75001
118,AR_12_MTRL,2015-01-24 12:00:00,1.0,MTRL,75001
119,AR_12_MTRL,2015-01-24 13:00:00,0.35055555555555556,MTRL,75001
120,AR_12_MTRL,2015-01-24 14:00:00,0.034166666666666665,MTRL,75001
121,AR_12_MTRL,2015-01-24 15:00:00,1.0,MTRL,75001
122,AR_12_MTRL,2015-01-24 16:00:00,1.0,MTRL,75001
123,AR_12_MTRL,2015-01-24 17:00:00,0.4469444444444444,MTRL,75001
124,AR_12_MTRL,2015-01-24 18:00:00,0.0,MTRL,75001
125,AR_12_MTRL,2015-01-24 19:00:00,0.9666666666666667,MTRL,75001
126,AR_12_MTRL,2015-01-24 20:00:00,1.0,MTRL,75001
127,AR_12_MTRL,2015-01-24 21:00:00,1.0,MTRL,75001
128,AR_12_MTRL,2015-01-24 22:00:00,1.0,MTRL,75001
129,AR_12_MTRL,2015-01-24 23:00:00,1.0,MTRL,75001
130,AR_12_MTRL,2015-01-25 00:00:00,0.09722222222222222,MTRL,75001
131,AR_12_MTRL,2015-01-25 01:00:00,0.42055555555555557,MTRL,75001
132,AR_12_MTRL,2015-01-25 02:00:00,1.0,MTRL,75001
133,AR_12_MTRL,2015-01-25 03:00:00,1.0,MTRL,75001
134,AR_12_MTRL,2015-01-25 04:00:00,1.0,MTRL,75001
135,AR_12_MTRL,2015-01-25 05:00:00,1.0,MTRL,75001
136,AR_12_MTRL,2015-01-25 06:00:00,0.9808333333333333,MTRL,75001
137,AR_12_MTRL,2015-01-25 07:00:00,0.0,MTRL,75001
138,AR_12_MTRL,2015-01-25 08:00:00,0.0,MTRL,75001
139,AR_12_MTRL,2015-01-25 09:00:00,0.008055555555555555,MTRL,75001
140,AR_12_MTRL,2015-01-25 10:00:00,0.0,MTRL,75001
141,AR_12_MTRL,2015-01-25 11:00:00,0.0,MTRL,75001
142,AR_12_MTRL,2015-01-25 12:00:00,0.0,MTRL,75001
143,AR_13_MTRL,2015-01-22 14:00:00,,MTRL,75001
144,AR_21_MASS,2015-01-22 14:00:00,,MASS,75008
145,AR_22_VITR,2015-01-22 14:00:00,0.0,VITR,75008
146,AR_22_VITR,2015-01-22 15:00:00,0.0,VITR,75008
147,AR_22_VITR,2015-01-22 16:00:00,0.6538888888888889,VITR,75008
148,AR_22_VITR,2015-01-22 17:00:00,1.0,VITR,75008
149,AR_22_VITR,2015-01-22 18:00:00,1.0,VITR,75008
150,AR_22_VITR,2015-01-22 19:00:00,0.5691666666666667,VITR,75008
151,AR_22_VITR,2015-01-22 20:00:00,0.0,VITR,75008
152,AR_22_VITR,2015-01-22 21:00:00,0.6813888888888889,VITR,75008
153,AR_22_VITR,2015-01-22 22:00:00,0.9777777777777777,VITR,75008
154,AR_22_VITR,2015-01-22 23:00:00,0.0,VITR,75008
155,AR_22_VITR,2015-01-23 00:00:00,0.0,VITR,75008
156,AR_22_VITR,2015-01-23 01:00:00,0.7755555555555556,VITR,75008
157,AR_22_VITR,2015-01-23 02:00:00,1.0,VITR,75008
158,AR_22_VITR,2015-01-23 03:00:00,1.0,VITR,75008
159,AR_22_VITR,2015-01-23 04:00:00,1.0,VITR,75008
160,AR_22_VITR,2015-01-23 05:00:00,1.0,VITR,75008
161,AR_22_VITR,2015-01-23 06:00:00,0.8925,VITR,75008
162,AR_22_VITR,2015-01-23 07:00:00,0.0,VITR,75008
163,AR_22_VITR,2015-01-23 08:00:00,0.0,VITR,75008
164,AR_22_VITR,2015-01-23 09:00:00,0.0,VITR,75008
165,AR_22_VITR,2015-01-23 10:00:00,0.0,VITR,75008
166,AR_22_VITR,2015-01-23 11:00:00,0.0,VITR,75008
167,AR_22_VITR,2015-01-23 12:00:00,0.0,VITR,75008
168,AR_22_VITR,2015-01-23 13:00:00,0.0,VITR,75008
169,AR_22_VITR,2015-01-23 14:00:00,0.0,VITR,75008
170,AR_22_VITR,2015-01-23 15:00:00,0.53,VITR,75008
171,AR_22_VITR,2015-01-23 16:00:00,1.0,VITR,75008
172,AR_22_VITR,2015-01-23 17:00:00,1.0,VITR,75008
173,AR_22_VITR,2015-01-23 18:00:00,1.0,VITR,75008
174,AR_22_VITR,2015-01-23 19:00:00,1.0,VITR,75008
175,AR_22_VITR,2015-01-23 20:00:00,0.06027777777777778,VITR,75008
176,AR_22_VITR,2015-01-23 21:00:00,0.53,VITR,75008
177,AR_22_VITR,2015-01-23 22:00:00,1.0,VITR,75008
178,AR_22_VITR,2015-01-23 23:00:00,1.0,VITR,75008
179,AR_22_VITR,2015-01-24 00:00:00,1.0,VITR,75008
180,AR_22_VITR,2015-01-24 01:00:00,1.0,VITR,75008
181,AR_22_VITR,2015-01-24 02:00:00,1.0,VITR,75008
182,AR_22_VITR,2015-01-24 03:00:00,1.0,VITR,75008
183,AR_22_VITR,2015-01-24 04:00:00,1.0,VITR,75008
184,AR_22_VITR,2015-01-24 05:00:00,1.0,VITR,75008
185,AR_22_VITR,2015-01-24 06:00:00,1.0,VITR,75008
186,AR_22_VITR,2015-01-24 07:00:00,1.0,VITR,75008
187,AR_22_VITR,2015-01-24 08:00:00,1.0,VITR,75008
188,AR_22_VITR,2015-01-24 09:00:00,0.40944444444444444,VITR,75008
189,AR_22_VITR,2015-01-24 10:00:00,0.08638888888888889,VITR,75008
190,AR_22_VITR,2015-01-24 11:00:00,0.31305555555555553,VITR,75008
191,AR_22_VITR,2015-01-24 12:00:00,0.0,VITR,75008
192,AR_22_VITR,2015-01-24 13:00:00,0.0,VITR,75008
193,AR_22_VITR,2015-01-24 14:00:00,0.0,VITR,75008
194,AR_22_VITR,2015-01-24 15:00:00,0.0,VITR,75008
195,AR_22_VITR,2015-01-24 16:00:00,0.0,VITR,75008
196,AR_22_VITR,2015-01-24 17:00:00,0.0,VITR,75008
197,AR_22_VITR,2015-01-24 18:00:00,0.31277777777777777,VITR,75008
198,AR_22_VITR,2015-01-24 19:00:00,0.515,VITR,75008
199,AR_22_VITR,2015-01-24 20:00:00,0.7125,VITR,75008
200,AR_22_VITR,2015-01-24 21:00:00,0.7566666666666667,VITR,75008
201,AR_22_VITR,2015-01-24 22:00:00,0.5755555555555556,VITR,75008
202,AR_22_VITR,2015-01-24 23:00:00,1.0,VITR,75008
203,AR_22_VITR,2015-01-25 00:00:00,1.0,VITR,75008
204,AR_22_VITR,2015-01-25 01:00:00,1.0,VITR,75008
205,AR_22_VITR,2015-01-25 02:00:00,1.0,VITR,75008
206,AR_22_VITR,2015-01-25 03:00:00,0.6802777777777778,VITR,75008
207,AR_22_VITR,2015-01-25 04:00:00,0.0,VITR,75008
208,AR_22_VITR,2015-01-25 05:00:00,0.9327777777777778,VITR,75008
209,AR_22_VITR,2015-01-25 06:00:00,1.0,VITR,75008
210,AR_22_VITR,2015-01-25 07:00:00,1.0,VITR,75008
211,AR_22_VITR,2015-01-25 08:00:00,1.0,VITR,75008
212,AR_22_VITR,2015-01-25 09:00:00,1.0,VITR,75008
213,AR_22_VITR,2015-01-25 10:00:00,1.0,VITR,75008
214,AR_22_VITR,2015-01-25 11:00:00,1.0,VITR,75008
215,AR_22_VITR,2015-01-25 12:00:00,1.0,VITR,75008
216,AR_22_VITR,2015-01-25 13:00:00,0.5577777777777778,VITR,75008
217,AR_22_VITR,2015-01-25 14:00:00,0.0008305647840531562,VITR,75008
218,AR_23_MASS,2015-01-22 14:00:00,1.0,MASS,75008
219,AR_23_MASS,2015-01-22 15:00:00,1.0,MASS,75008
220,AR_23_MASS,2015-01-22 16:00:00,1.0,MASS,75008
221,AR_23_MASS,2015-01-22 17:00:00,1.0,MASS,75008
222,AR_23_MASS,2015-01-22 18:00:00,1.0,MASS,75008
223,AR_23_MASS,2015-01-22 19:00:00,1.0,MASS,75008
224,AR_23_MASS,2015-01-22 20:00:00,1.0,MASS,75008
225,AR_23_MASS,2015-01-22 21:00:00,1.0,MASS,75008
226,AR_23_MASS,2015-01-22 22:00:00,1.0,MASS,75008
227,AR_23_MASS,2015-01-22 23:00:00,1.0,MASS,75008
228,AR_23_MASS,2015-01-23 00:00:00,1.0,MASS,75008
229,AR_23_MASS,2015-01-23 01:00:00,1.0,MASS,75008
230,AR_23_MASS,2015-01-23 02:00:00,1.0,MASS,75008
231,AR_23_MASS,2015-01-23 03:00:00,1.0,MASS,75008
232,AR_23_MASS,2015-01-23 04:00:00,1.0,MASS,75008
233,AR_23_MASS,2015-01-23 05:00:00,1.0,MASS,75008
234,AR_23_MASS,2015-01-23 06:00:00,1.0,MASS,75008
235,AR_23_MASS,2015-01-23 07:00:00,1.0,MASS,75008
236,AR_23_MASS,2015-01-23 08:00:00,1.0,MASS,75008
237,AR_23_MASS,2015-01-23 09:00:00,1.0,MASS,75008
238,AR_23_MASS,2015-01-23 10:00:00,1.0,MASS,75008
239,AR_23_MASS,2015-01-23 11:00:00,1.0,MASS,75008
240,AR_23_MASS,2015-01-23 12:00:00,0.9969444444444444,MASS,75008
241,AR_23_MASS,2015-01-23 13:00:00,1.0,MASS,75008
242,AR_23_MASS,2015-01-23 14:00:00,1.0,MASS,75008
243,AR_23_MASS,2015-01-23 15:00:00,1.0,MASS,75008
244,AR_23_MASS,2015-01-23 16:00:00,1.0,MASS,75008
245,AR_23_MASS,2015-01-23 17:00:00,1.0,MASS,75008
246,AR_23_MASS,2015-01-23 18:00:00,1.0,MASS,75008
247,AR_23_MASS,2015-01-23 19:00:00,1.0,MASS,75008
248,AR_23_MASS,2015-01-23 20:00:00,1.0,MASS,75008
249,AR_23_MASS,2015-01-23 21:00:00,1.0,MASS,75008
250,AR_23_MASS,2015-01-23 22:00:00,1.0,MASS,75008
251,AR_23_MASS,2015-01-23 23:00:00,1.0,MASS,75008
252,AR_23_MASS,2015-01-24 00:00:00,1.0,MASS,75008
253,AR_23_MASS,2015-01-24 01:00:00,1.0,MASS,75008
254,AR_23_MASS,2015-01-24 02:00:00,1.0,MASS,75008
255,AR_23_MASS,2015-01-24 03:00:00,1.0,MASS,75008
256,AR_23_MASS,2015-01-24 04:00:00,0.43222222222222223,MASS,75008
257,AR_23_MASS,2015-01-24 05:00:00,0.0,MASS,75008
258,AR_23_MASS,2015-01-24 06:00:00,0.0,MASS,75008
259,AR_23_MASS,2015-01-24 07:00:00,0.8830555555555556,MASS,75008
260,AR_23_MASS,2015-01-24 08:00:00,1.0,MASS,75008
261,AR_23_MASS,2015-01-24 09:00:00,1.0,MASS,75008
262,AR_23_MASS,2015-01-24 10:00:00,1.0,MASS,75008
263,AR_23_MASS,2015-01-24 11:00:00,1.0,MASS,75008
264,AR_23_MASS,2015-01-24 12:00:00,1.0,MASS,75008
265,AR_23_MASS,2015-01-24 13:00:00,1.0,MASS,75008
266,AR_23_MASS,2015-01-24 14:00:00,1.0,MASS,75008
267,AR_23_MASS,2015-01-24 15:00:00,0.35083333333333333,MASS,75008
268,AR_23_MASS,2015-01-24 16:00:00,0.0,MASS,75008
269,AR_23_MASS,2015-01-24 17:00:00,0.0,MASS,75008
270,AR_23_MASS,2015-01-24 18:00:00,0.0,MASS,75008
271,AR_23_MASS,2015-01-24 19:00:00,0.7455555555555555,MASS,75008
272,AR_23_MASS,2015-01-24 20:00:00,1.0,MASS,75008
273,AR_23_MASS,2015-01-24 21:00:00,1.0,MASS,75008
274,AR_23_MASS,2015-01-24 22:00:00,1.0,MASS,75008
275,AR_23_MASS,2015-01-24 23:00:00,1.0,MASS,75008
276,AR_23_MASS,2015-01-25 00:00:00,1.0,MASS,75008
277,AR_23_MASS,2015-01-25 01:00:00,1.0,MASS,75008
278,AR_23_MASS,2015-01-25 02:00:00,1.0,MASS,75008
279,AR_23_MASS,2015-01-25 03:00:00,0.9995391705069124,MASS,75008
280,AR_24_MASS,2015-01-22 14:00:00,0.0,MASS,75008
281,AR_24_MASS,2015-01-22 15:00:00,0.0,MASS,75008
282,AR_24_MASS,2015-01-22 16:00:00,0.6572222222222223,MASS,75008
283,AR_24_MASS,2015-01-22 17:00:00,1.0,MASS,75008
284,AR_24_MASS,2015-01-22 18:00:00,1.0,MASS,75008
285,AR_24_MASS,2015-01-22 19:00:00,1.0,MASS,75008
286,AR_24_MASS,2015-01-22 20:00:00,1.0,MASS,75008
287,AR_24_MASS,2015-01-22 21:00:00,1.0,MASS,75008
288,AR_24_MASS,2015-01-22 22:00:00,0.26361111111111113,MASS,75008
289,AR_24_MASS,2015-01-22 23:00:00,1.0,MASS,75008
290,AR_24_MASS,2015-01-23 00:00:00,1.0,MASS,75008
291,AR_24_MASS,2015-01-23 01:00:00,1.0,MASS,75008
292,AR_24_MASS,2015-01-23 02:00:00,1.0,MASS,75008
293,AR_24_MASS,2015-01-23 03:00:00,1.0,MASS,75008
294,AR_24_MASS,2015-01-23 04:00:00,1.0,MASS,75008
295,AR_24_MASS,2015-01-23 05:00:00,1.0,MASS,75008
296,AR_24_MASS,2015-01-23 06:00:00,0.39444444444444443,MASS,75008
297,AR_24_MASS,2015-01-23 07:00:00,0.0,MASS,75008
298,AR_24_MASS,2015-01-23 08:00:00,0.0,MASS,75008
299,AR_24_MASS,2015-01-23 09:00:00,0.0,MASS,75008
300,AR_24_MASS,2015-01-23 10:00:00,0.0,MASS,75008
301,AR_24_MASS,2015-01-23 11:00:00,0.0,MASS,75008
302,AR_24_MASS,2015-01-23 12:00:00,0.0,MASS,75008
303,AR_24_MASS,2015-01-23 13:00:00,0.0,MASS,75008
304,AR_24_MASS,2015-01-23 14:00:00,0.0,MASS,75008
305,AR_24_MASS,2015-01-23 15:00:00,0.0,MASS,75008
306,AR_24_MASS,2015-01-23 16:00:00,0.0,MASS,75008
307,AR_24_MASS,2015-01-23 17:00:00,0.0,MASS,75008
308,AR_24_MASS,2015-01-23 18:00:00,0.0,MASS,75008
309,AR_24_MASS,2015-01-23 19:00:00,0.0,MASS,75008
310,AR_24_MASS,2015-01-23 20:00:00,0.0,MASS,75008
311,AR_24_MASS,2015-01-23 21:00:00,0.0,MASS,75008
312,AR_24_MASS,2015-01-23 22:00:00,0.45611111111111113,MASS,75008
313,AR_24_MASS,2015-01-23 23:00:00,1.0,MASS,75008
314,AR_24_MASS,2015-01-24 00:00:00,1.0,MASS,75008
315,AR_24_MASS,2015-01-24 01:00:00,1.0,MASS,75008
316,AR_24_MASS,2015-01-24 02:00:00,1.0,MASS,75008
317,AR_24_MASS,2015-01-24 03:00:00,1.0,MASS,75008
318,AR_24_MASS,2015-01-24 04:00:00,1.0,MASS,75008
319,AR_24_MASS,2015-01-24 05:00:00,1.0,MASS,75008
320,AR_24_MASS,2015-01-24 06:00:00,1.0,MASS,75008
321,AR_24_MASS,2015-01-24 07:00:00,1.0,MASS,75008
322,AR_24_MASS,2015-01-24 08:00:00,0.4677777777777778,MASS,75008
323,AR_24_MASS,2015-01-24 09:00:00,0.0,MASS,75008
324,AR_24_MASS,2015-01-24 10:00:00,0.0,MASS,75008
325,AR_24_MASS,2015-01-24 11:00:00,0.0,MASS,75008
326,AR_24_MASS,2015-01-24 12:00:00,0.0,MASS,75008
327,AR_24_MASS,2015-01-24 13:00:00,0.0,MASS,75008
328,AR_24_MASS,2015-01-24 14:00:00,0.22083333333333333,MASS,75008
329,AR_24_MASS,2015-01-24 15:00:00,0.0,MASS,75008
330,AR_24_MASS,2015-01-24 16:00:00,0.006388888888888889,MASS,75008
331,AR_24_MASS,2015-01-24 17:00:00,0.6194444444444445,MASS,75008
332,AR_24_MASS,2015-01-24 18:00:00,0.0,MASS,75008
333,AR_24_MASS,2015-01-24 19:00:00,0.0,MASS,75008
334,AR_24_MASS,2015-01-24 20:00:00,0.0,MASS,75008
335,AR_24_MASS,2015-01-24 21:00:00,0.46805555555555556,MASS,75008
336,AR_24_MASS,2015-01-24 22:00:00,1.0,MASS,75008
337,AR_24_MASS,2015-01-24 23:00:00,1.0,MASS,75008
338,AR_24_MASS,2015-01-25 00:00:00,1.0,MASS,75008
339,AR_24_MASS,2015-01-25 01:00:00,1.0,MASS,75008
340,AR_24_MASS,2015-01-25 02:00:00,1.0,MASS,75008
341,AR_24_MASS,2015-01-25 03:00:00,1.0,MASS,75008
342,AR_24_MASS,2015-01-25 04:00:00,0.23972222222222223,MASS,75008
343,AR_24_MASS,2015-01-25 05:00:00,0.0,MASS,75008
344,AR_24_MASS,2015-01-25 06:00:00,0.0,MASS,75008
345,AR_24_MASS,2015-01-25 07:00:00,0.0,MASS,75008
346,AR_24_MASS,2015-01-25 08:00:00,0.0,MASS,75008
347,AR_24_MASS,2015-01-25 09:00:00,0.0,MASS,75008
348,AR_24_MASS,2015-01-25 10:00:00,0.0,MASS,75008
349,AR_24_MASS,2015-01-25 11:00:00,0.0,MASS,75008
350,AR_24_MASS,2015-01-25 12:00:00,0.0,MASS,75008
351,AR_24_MASS,2015-01-25 13:00:00,0.3088888888888889,MASS,75008
352,AR_24_MASS,2015-01-25 14:00:00,0.3511543134872418,MASS,75008
353,AR_31_CHPT,2015-01-22 14:00:00,1.0,CHPT,75016
354,AR_31_CHPT,2015-01-22 15:00:00,1.0,CHPT,75016
355,AR_31_CHPT,2015-01-22 16:00:00,1.0,CHPT,75016
356,AR_31_CHPT,2015-01-22 17:00:00,1.0,CHPT,75016
357,AR_31_CHPT,2015-01-22 18:00:00,1.0,CHPT,75016
358,AR_31_CHPT,2015-01-22 19:00:00,1.0,CHPT,75016
359,AR_31_CHPT,2015-01-22 20:00:00,0.4925,CHPT,75016
360,AR_31_CHPT,2015-01-22 21:00:00,0.0,CHPT,75016
361,AR_31_CHPT,2015-01-22 22:00:00,0.0,CHPT,75016
362,AR_31_CHPT,2015-01-22 23:00:00,0.0,CHPT,75016
363,AR_31_CHPT,2015-01-23 00:00:00,0.0,CHPT,75016
364,AR_31_CHPT,2015-01-23 01:00:00,0.0,CHPT,75016
365,AR_31_CHPT,2015-01-23 02:00:00,0.0,CHPT,75016
366,AR_31_CHPT,2015-01-23 03:00:00,0.0,CHPT,75016
367,AR_31_CHPT,2015-01-23 04:00:00,0.0,CHPT,75016
368,AR_31_CHPT,2015-01-23 05:00:00,0.0,CHPT,75016
369,AR_31_CHPT,2015-01-23 06:00:00,0.0,CHPT,75016
370,AR_31_CHPT,2015-01-23 07:00:00,0.0,CHPT,75016
371,AR_31_CHPT,2015-01-23 08:00:00,0.0,CHPT,75016
372,AR_31_CHPT,2015-01-23 09:00:00,0.0,CHPT,75016
373,AR_31_CHPT,2015-01-23 10:00:00,0.8516666666666667,CHPT,75016
374,AR_31_CHPT,2015-01-23 11:00:00,0.0,CHPT,75016
375,AR_31_CHPT,2015-01-23 12:00:00,0.0,CHPT,75016
376,AR_31_CHPT,2015-01-23 13:00:00,0.0,CHPT,75016
377,AR_31_CHPT,2015-01-23 14:00:00,0.0,CHPT,75016
378,AR_31_CHPT,2015-01-23 15:00:00,0.0,CHPT,75016
379,AR_31_CHPT,2015-01-23 16:00:00,0.0,CHPT,75016
380,AR_32_PLCL,2015-01-22 14:00:00,0.0,PLCL,75019
381,AR_32_PLCL,2015-01-22 15:00:00,0.0,PLCL,75019
382,AR_32_PLCL,2015-01-22 16:00:00,0.0,PLCL,75019
